tweet_id,favorites,retweets
667766675769573376,447,222
667728196545200128,380,152
667724302356258817,489,326
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,5859,2327
667546741521195010,337,127
667544320556335104,878,533
667538891197542400,208,66
667534815156183040,827,551
667530908589760512,475,244
667524857454854144,1720,1131
667517642048163840,371,195
667509364010450944,6852,2166
667502640335572993,538,222
667495797102141441,527,276
667491009379606528,535,232
667470559035432960,259,100
667455448082227200,194,60
667453023279554560,315,91
667443425659232256,790,590
667437278097252352,453,242
667435689202614272,308,84
667405339315146752,472,221
667393430834667520,198,58
667369227918143488,368,167
667211855547486208,496,245
667200525029539841,619,263
667192066997374976,390,109
667188689915760640,745,422
667182792070062081,14422,6290
667177989038297088,191,55
667176164155375616,613,466
667174963120574464,246,84
667171260800061440,222,91
667165590075940865,2711,1154
667160273090932737,259,62
667152164079423490,48096,17341
667138269671505920,4637,2238
667119796878725120,331,128
667090893657276420,336,129
667073648344346624,405,124
667070482143944705,84,14
667065535570550784,167,48
667062181243039745,220,55
667044094246576128,185,51
667012601033924608,450,225
666996132027977728,247,94
666983947667116034,2562,991
666837028449972224,822,559
666835007768551424,216,80
666826780179869698,255,97
666817836334096384,521,252
666804364988780544,242,94
666786068205871104,764,488
666781792255496192,388,198
666776908487630848,351,175
666739327293083650,238,66
666701168228331520,431,219
666691418707132416,189,47
666649482315059201,1121,627
666644823164719104,233,82
666454714377183233,517,208
666447344410484738,105,20
666437273139982337,125,48
666435652385423360,165,53
666430724426358785,315,196
666428276349472768,165,83
666421158376562688,316,111
666418789513326592,124,45
666411507551481857,439,323
666407126856765440,107,40
666396247373291520,166,84
666373753744588802,186,92
666362758909284353,768,564
666353288456101888,217,71
666345417576210432,289,133
666337882303524864,196,90
666293911632134144,494,351
666287406224695296,145,64
666273097616637952,173,76
666268910803644416,102,35
666104133288665088,14135,6468
666102155909144576,80,12
666099513787052032,153,67
666094000022159362,163,72
666082916733198337,116,44
666073100786774016,318,162
666071193221509120,145,59
666063827256086533,471,214
666058600524156928,110,57
666057090499244032,292,140
666055525042405380,431,242
666051853826850816,1209,841
666050758794694657,132,59
666049248165822465,108,41
666044226329800704,295,139
666033412701032449,124,43
666029285002620928,129,47
666020888022790149,2535,507
